dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_bin,hum_bin,wind_bin,is_weekend
2012-10-21,4,1,10,7,0,0,0,1,0.4,0.4091,0.62,0.0,13,43,56,"(0.314, 0.412]","(0.6, 0.7]","(-0.000851, 0.0851]",1
2012-10-21,4,1,10,8,0,0,0,1,0.42,0.4242,0.67,0.0,39,104,143,"(0.412, 0.51]","(0.6, 0.7]","(-0.000851, 0.0851]",1
2012-10-21,4,1,10,9,0,0,0,1,0.46,0.4545,0.55,0.1642,77,192,269,"(0.412, 0.51]","(0.5, 0.6]","(0.0851, 0.17]",1
2012-10-21,4,1,10,10,0,0,0,1,0.5,0.4848,0.48,0.2985,167,276,443,"(0.412, 0.51]","(0.4, 0.5]","(0.255, 0.34]",1
2012-10-21,4,1,10,11,0,0,0,1,0.52,0.5,0.44,0.3284,191,356,547,"(0.51, 0.608]","(0.4, 0.5]","(0.255, 0.34]",1
2012-10-21,4,1,10,12,0,0,0,1,0.54,0.5152,0.39,0.3284,236,439,675,"(0.51, 0.608]","(0.3, 0.4]","(0.255, 0.34]",1
2012-10-21,4,1,10,13,0,0,0,1,0.56,0.5303,0.37,0.2537,243,383,626,"(0.51, 0.608]","(0.3, 0.4]","(0.17, 0.255]",1
2012-10-21,4,1,10,14,0,0,0,1,0.56,0.5303,0.35,0.194,235,405,640,"(0.51, 0.608]","(0.3, 0.4]","(0.17, 0.255]",1
2012-10-21,4,1,10,15,0,0,0,1,0.56,0.5303,0.35,0.3284,240,383,623,"(0.51, 0.608]","(0.3, 0.4]","(0.255, 0.34]",1
2012-10-21,4,1,10,16,0,0,0,1,0.54,0.5152,0.37,0.2239,182,409,591,"(0.51, 0.608]","(0.3, 0.4]","(0.17, 0.255]",1
2012-10-21,4,1,10,17,0,0,0,1,0.52,0.5,0.39,0.2537,153,338,491,"(0.51, 0.608]","(0.3, 0.4]","(0.17, 0.255]",1
2012-10-21,4,1,10,18,0,0,0,1,0.52,0.5,0.39,0.194,71,342,413,"(0.51, 0.608]","(0.3, 0.4]","(0.17, 0.255]",1
2012-10-21,4,1,10,19,0,0,0,1,0.5,0.4848,0.42,0.1642,50,216,266,"(0.412, 0.51]","(0.4, 0.5]","(0.0851, 0.17]",1
2012-10-21,4,1,10,20,0,0,0,1,0.48,0.4697,0.44,0.194,35,160,195,"(0.412, 0.51]","(0.4, 0.5]","(0.17, 0.255]",1
2012-10-21,4,1,10,21,0,0,0,1,0.42,0.4242,0.54,0.1642,42,124,166,"(0.412, 0.51]","(0.5, 0.6]","(0.0851, 0.17]",1
2012-10-21,4,1,10,22,0,0,0,1,0.42,0.4242,0.54,0.0,18,95,113,"(0.412, 0.51]","(0.5, 0.6]","(-0.000851, 0.0851]",1
2012-10-21,4,1,10,23,0,0,0,1,0.44,0.4394,0.54,0.0,7,59,66,"(0.412, 0.51]","(0.5, 0.6]","(-0.000851, 0.0851]",1
2012-10-22,4,1,10,0,0,1,1,1,0.4,0.4091,0.62,0.0,3,28,31,"(0.314, 0.412]","(0.6, 0.7]","(-0.000851, 0.0851]",0
2012-10-22,4,1,10,1,0,1,1,1,0.4,0.4091,0.71,0.0,0,11,11,"(0.314, 0.412]","(0.7, 0.8]","(-0.000851, 0.0851]",0
2012-10-22,4,1,10,2,0,1,1,1,0.38,0.3939,0.71,0.0,1,4,5,"(0.314, 0.412]","(0.7, 0.8]","(-0.000851, 0.0851]",0
2012-10-22,4,1,10,3,0,1,1,1,0.4,0.4091,0.62,0.0,1,5,6,"(0.314, 0.412]","(0.6, 0.7]","(-0.000851, 0.0851]",0
2012-10-22,4,1,10,4,0,1,1,1,0.38,0.3939,0.66,0.0,1,6,7,"(0.314, 0.412]","(0.6, 0.7]","(-0.000851, 0.0851]",0
2012-10-22,4,1,10,5,0,1,1,1,0.38,0.3939,0.76,0.0896,2,44,46,"(0.314, 0.412]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-10-22,4,1,10,6,0,1,1,1,0.36,0.3636,0.76,0.0896,4,140,144,"(0.314, 0.412]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-10-22,4,1,10,7,0,1,1,1,0.38,0.3939,0.66,0.0896,15,437,452,"(0.314, 0.412]","(0.6, 0.7]","(0.0851, 0.17]",0
2012-10-22,4,1,10,8,0,1,1,1,0.44,0.4394,0.67,0.0,32,696,728,"(0.412, 0.51]","(0.6, 0.7]","(-0.000851, 0.0851]",0
2012-10-22,4,1,10,9,0,1,1,1,0.46,0.4545,0.63,0.0896,25,335,360,"(0.412, 0.51]","(0.6, 0.7]","(0.0851, 0.17]",0
2012-10-22,4,1,10,10,0,1,1,1,0.5,0.4848,0.55,0.0,51,161,212,"(0.412, 0.51]","(0.5, 0.6]","(-0.000851, 0.0851]",0
2012-10-22,4,1,10,11,0,1,1,1,0.56,0.5303,0.37,0.1642,63,148,211,"(0.51, 0.608]","(0.3, 0.4]","(0.0851, 0.17]",0
2012-10-22,4,1,10,12,0,1,1,1,0.58,0.5455,0.35,0.0,52,231,283,"(0.51, 0.608]","(0.3, 0.4]","(-0.000851, 0.0851]",0
2012-10-22,4,1,10,13,0,1,1,1,0.62,0.6212,0.29,0.1642,88,227,315,"(0.608, 0.706]","(0.2, 0.3]","(0.0851, 0.17]",0
2012-10-22,4,1,10,14,0,1,1,1,0.62,0.6061,0.27,0.194,73,209,282,"(0.608, 0.706]","(0.2, 0.3]","(0.17, 0.255]",0
2012-10-22,4,1,10,15,0,1,1,1,0.64,0.6212,0.29,0.1642,74,222,296,"(0.608, 0.706]","(0.2, 0.3]","(0.0851, 0.17]",0
2012-10-22,4,1,10,16,0,1,1,1,0.62,0.6212,0.33,0.1642,80,444,524,"(0.608, 0.706]","(0.3, 0.4]","(0.0851, 0.17]",0
2012-10-22,4,1,10,17,0,1,1,1,0.62,0.6212,0.33,0.1045,84,838,922,"(0.608, 0.706]","(0.3, 0.4]","(0.0851, 0.17]",0
2012-10-22,4,1,10,18,0,1,1,1,0.54,0.5152,0.64,0.1045,60,726,786,"(0.51, 0.608]","(0.6, 0.7]","(0.0851, 0.17]",0
2012-10-22,4,1,10,19,0,1,1,1,0.52,0.5,0.52,0.1045,36,478,514,"(0.51, 0.608]","(0.5, 0.6]","(0.0851, 0.17]",0
2012-10-22,4,1,10,20,0,1,1,1,0.5,0.4848,0.59,0.1045,21,382,403,"(0.412, 0.51]","(0.5, 0.6]","(0.0851, 0.17]",0
2012-10-22,4,1,10,21,0,1,1,1,0.48,0.4697,0.67,0.0896,19,155,174,"(0.412, 0.51]","(0.6, 0.7]","(0.0851, 0.17]",0
2012-10-22,4,1,10,22,0,1,1,1,0.46,0.4545,0.82,0.1343,25,158,183,"(0.412, 0.51]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-22,4,1,10,23,0,1,1,1,0.46,0.4545,0.82,0.1045,20,143,163,"(0.412, 0.51]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-23,4,1,10,0,0,2,1,1,0.46,0.4545,0.88,0.1642,5,32,37,"(0.412, 0.51]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-23,4,1,10,1,0,2,1,1,0.46,0.4545,0.77,0.1642,1,16,17,"(0.412, 0.51]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-10-23,4,1,10,2,0,2,1,1,0.44,0.4394,0.88,0.1343,1,6,7,"(0.412, 0.51]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-23,4,1,10,3,0,2,1,1,0.44,0.4394,0.77,0.1343,0,1,1,"(0.412, 0.51]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-10-23,4,1,10,4,0,2,1,1,0.42,0.4242,0.77,0.1045,1,6,7,"(0.412, 0.51]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-10-23,4,1,10,5,0,2,1,1,0.44,0.4394,0.77,0.0896,1,49,50,"(0.412, 0.51]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-10-23,4,1,10,6,0,2,1,1,0.4,0.4091,0.82,0.0896,6,152,158,"(0.314, 0.412]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-23,4,1,10,7,0,2,1,2,0.44,0.4394,0.77,0.1045,12,519,531,"(0.412, 0.51]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-10-23,4,1,10,8,0,2,1,2,0.46,0.4545,0.72,0.0896,28,733,761,"(0.412, 0.51]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-10-23,4,1,10,9,0,2,1,2,0.5,0.4848,0.72,0.1045,29,305,334,"(0.412, 0.51]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-10-23,4,1,10,10,0,2,1,1,0.54,0.5152,0.6,0.0,50,171,221,"(0.51, 0.608]","(0.5, 0.6]","(-0.000851, 0.0851]",0
2012-10-23,4,1,10,11,0,2,1,1,0.6,0.6212,0.53,0.0,52,201,253,"(0.51, 0.608]","(0.5, 0.6]","(-0.000851, 0.0851]",0
2012-10-23,4,1,10,12,0,2,1,2,0.62,0.6212,0.46,0.0896,80,298,378,"(0.608, 0.706]","(0.4, 0.5]","(0.0851, 0.17]",0
2012-10-23,4,1,10,13,0,2,1,2,0.64,0.6212,0.44,0.0,59,244,303,"(0.608, 0.706]","(0.4, 0.5]","(-0.000851, 0.0851]",0
2012-10-23,4,1,10,14,0,2,1,1,0.68,0.6364,0.41,0.1642,67,229,296,"(0.608, 0.706]","(0.4, 0.5]","(0.0851, 0.17]",0
2012-10-23,4,1,10,15,0,2,1,1,0.68,0.6364,0.41,0.2239,76,270,346,"(0.608, 0.706]","(0.4, 0.5]","(0.17, 0.255]",0
2012-10-23,4,1,10,16,0,2,1,1,0.68,0.6364,0.44,0.0896,108,433,541,"(0.608, 0.706]","(0.4, 0.5]","(0.0851, 0.17]",0
2012-10-23,4,1,10,17,0,2,1,1,0.68,0.6364,0.41,0.0,67,871,938,"(0.608, 0.706]","(0.4, 0.5]","(-0.000851, 0.0851]",0
2012-10-23,4,1,10,18,0,2,1,1,0.62,0.6212,0.53,0.0896,64,762,826,"(0.608, 0.706]","(0.5, 0.6]","(0.0851, 0.17]",0
2012-10-23,4,1,10,19,0,2,1,1,0.62,0.6212,0.57,0.0896,25,457,482,"(0.608, 0.706]","(0.5, 0.6]","(0.0851, 0.17]",0
2012-10-23,4,1,10,20,0,2,1,1,0.58,0.5455,0.64,0.1343,45,334,379,"(0.51, 0.608]","(0.6, 0.7]","(0.0851, 0.17]",0
2012-10-23,4,1,10,21,0,2,1,1,0.56,0.5303,0.68,0.0,35,260,295,"(0.51, 0.608]","(0.6, 0.7]","(-0.000851, 0.0851]",0
2012-10-23,4,1,10,22,0,2,1,1,0.56,0.5303,0.68,0.1045,20,174,194,"(0.51, 0.608]","(0.6, 0.7]","(0.0851, 0.17]",0
2012-10-23,4,1,10,23,0,2,1,1,0.54,0.5152,0.73,0.1045,9,102,111,"(0.51, 0.608]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-10-24,4,1,10,0,0,3,1,1,0.54,0.5152,0.73,0.0896,7,39,46,"(0.51, 0.608]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-10-24,4,1,10,1,0,3,1,1,0.54,0.5152,0.68,0.0,4,23,27,"(0.51, 0.608]","(0.6, 0.7]","(-0.000851, 0.0851]",0
2012-10-24,4,1,10,2,0,3,1,1,0.54,0.5152,0.68,0.0,0,6,6,"(0.51, 0.608]","(0.6, 0.7]","(-0.000851, 0.0851]",0
2012-10-24,4,1,10,3,0,3,1,1,0.5,0.4848,0.77,0.0896,0,4,4,"(0.412, 0.51]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-10-24,4,1,10,4,0,3,1,1,0.5,0.4848,0.77,0.0896,1,5,6,"(0.412, 0.51]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-10-24,4,1,10,5,0,3,1,1,0.5,0.4848,0.82,0.0,1,52,53,"(0.412, 0.51]","(0.8, 0.9]","(-0.000851, 0.0851]",0
2012-10-24,4,1,10,6,0,3,1,1,0.48,0.4697,0.82,0.1045,11,162,173,"(0.412, 0.51]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-24,4,1,10,7,0,3,1,1,0.5,0.4848,0.88,0.0896,20,506,526,"(0.412, 0.51]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-24,4,1,10,8,0,3,1,2,0.52,0.5,0.83,0.1045,24,777,801,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-24,4,1,10,9,0,3,1,2,0.52,0.5,0.77,0.0896,24,349,373,"(0.51, 0.608]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-10-24,4,1,10,10,0,3,1,2,0.54,0.5152,0.73,0.0,29,142,171,"(0.51, 0.608]","(0.7, 0.8]","(-0.000851, 0.0851]",0
2012-10-24,4,1,10,11,0,3,1,1,0.58,0.5455,0.64,0.0,47,189,236,"(0.51, 0.608]","(0.6, 0.7]","(-0.000851, 0.0851]",0
2012-10-24,4,1,10,12,0,3,1,1,0.62,0.6061,0.61,0.0896,48,268,316,"(0.608, 0.706]","(0.6, 0.7]","(0.0851, 0.17]",0
2012-10-24,4,1,10,13,0,3,1,1,0.66,0.6212,0.54,0.0,65,241,306,"(0.608, 0.706]","(0.5, 0.6]","(-0.000851, 0.0851]",0
2012-10-24,4,1,10,14,0,3,1,1,0.74,0.6515,0.3,0.2537,64,237,301,"(0.706, 0.804]","(0.2, 0.3]","(0.17, 0.255]",0
2012-10-24,4,1,10,15,0,3,1,1,0.7,0.6364,0.39,0.1045,63,245,308,"(0.608, 0.706]","(0.3, 0.4]","(0.0851, 0.17]",0
2012-10-24,4,1,10,16,0,3,1,1,0.74,0.6515,0.33,0.1343,67,465,532,"(0.706, 0.804]","(0.3, 0.4]","(0.0851, 0.17]",0
2012-10-24,4,1,10,17,0,3,1,1,0.66,0.6212,0.47,0.0,87,876,963,"(0.608, 0.706]","(0.4, 0.5]","(-0.000851, 0.0851]",0
2012-10-24,4,1,10,18,0,3,1,1,0.66,0.6212,0.44,0.0,63,795,858,"(0.608, 0.706]","(0.4, 0.5]","(-0.000851, 0.0851]",0
2012-10-24,4,1,10,19,0,3,1,2,0.64,0.6212,0.53,0.0896,50,522,572,"(0.608, 0.706]","(0.5, 0.6]","(0.0851, 0.17]",0
2012-10-24,4,1,10,20,0,3,1,2,0.62,0.6061,0.61,0.0896,45,396,441,"(0.608, 0.706]","(0.6, 0.7]","(0.0851, 0.17]",0
2012-10-24,4,1,10,21,0,3,1,2,0.62,0.6061,0.61,0.1045,33,280,313,"(0.608, 0.706]","(0.6, 0.7]","(0.0851, 0.17]",0
2012-10-24,4,1,10,22,0,3,1,2,0.6,0.6061,0.64,0.1343,30,208,238,"(0.51, 0.608]","(0.6, 0.7]","(0.0851, 0.17]",0
2012-10-24,4,1,10,23,0,3,1,2,0.58,0.5455,0.68,0.0896,12,111,123,"(0.51, 0.608]","(0.6, 0.7]","(0.0851, 0.17]",0
2012-10-25,4,1,10,0,0,4,1,2,0.6,0.6061,0.64,0.1045,19,57,76,"(0.51, 0.608]","(0.6, 0.7]","(0.0851, 0.17]",0
2012-10-25,4,1,10,1,0,4,1,1,0.58,0.5455,0.68,0.0,6,22,28,"(0.51, 0.608]","(0.6, 0.7]","(-0.000851, 0.0851]",0
2012-10-25,4,1,10,2,0,4,1,1,0.54,0.5152,0.77,0.0,3,15,18,"(0.51, 0.608]","(0.7, 0.8]","(-0.000851, 0.0851]",0
2012-10-25,4,1,10,3,0,4,1,2,0.52,0.5,0.88,0.1343,0,8,8,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-25,4,1,10,4,0,4,1,2,0.52,0.5,0.88,0.1045,1,4,5,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-25,4,1,10,5,0,4,1,2,0.52,0.5,0.88,0.1642,2,53,55,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-25,4,1,10,6,0,4,1,2,0.52,0.5,0.88,0.194,3,168,171,"(0.51, 0.608]","(0.8, 0.9]","(0.17, 0.255]",0
2012-10-25,4,1,10,7,0,4,1,2,0.52,0.5,0.88,0.194,18,477,495,"(0.51, 0.608]","(0.8, 0.9]","(0.17, 0.255]",0
2012-10-25,4,1,10,8,0,4,1,2,0.52,0.5,0.83,0.1642,33,746,779,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-25,4,1,10,9,0,4,1,2,0.52,0.5,0.83,0.194,23,320,343,"(0.51, 0.608]","(0.8, 0.9]","(0.17, 0.255]",0
2012-10-25,4,1,10,10,0,4,1,2,0.54,0.5152,0.83,0.1343,53,172,225,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-25,4,1,10,11,0,4,1,2,0.54,0.5152,0.83,0.1045,57,181,238,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-25,4,1,10,12,0,4,1,2,0.56,0.5303,0.78,0.1045,61,258,319,"(0.51, 0.608]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-10-25,4,1,10,13,0,4,1,2,0.56,0.5303,0.78,0.0,49,264,313,"(0.51, 0.608]","(0.7, 0.8]","(-0.000851, 0.0851]",0
2012-10-25,4,1,10,14,0,4,1,1,0.6,0.5909,0.73,0.1343,71,214,285,"(0.51, 0.608]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-10-25,4,1,10,15,0,4,1,1,0.62,0.6061,0.65,0.1343,63,242,305,"(0.608, 0.706]","(0.6, 0.7]","(0.0851, 0.17]",0
2012-10-25,4,1,10,16,0,4,1,1,0.6,0.5909,0.69,0.1642,92,407,499,"(0.51, 0.608]","(0.6, 0.7]","(0.0851, 0.17]",0
2012-10-25,4,1,10,17,0,4,1,1,0.6,0.5909,0.69,0.1642,112,774,886,"(0.51, 0.608]","(0.6, 0.7]","(0.0851, 0.17]",0
2012-10-25,4,1,10,18,0,4,1,1,0.56,0.5303,0.83,0.1045,77,732,809,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-25,4,1,10,19,0,4,1,1,0.54,0.5152,0.83,0.194,45,497,542,"(0.51, 0.608]","(0.8, 0.9]","(0.17, 0.255]",0
2012-10-25,4,1,10,20,0,4,1,2,0.52,0.5,0.88,0.1343,28,319,347,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-25,4,1,10,21,0,4,1,2,0.52,0.5,0.88,0.1343,24,247,271,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-25,4,1,10,22,0,4,1,2,0.54,0.5152,0.83,0.0896,22,185,207,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-25,4,1,10,23,0,4,1,2,0.54,0.5152,0.83,0.1343,13,122,135,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-26,4,1,10,0,0,5,1,2,0.54,0.5152,0.77,0.0,6,65,71,"(0.51, 0.608]","(0.7, 0.8]","(-0.000851, 0.0851]",0
2012-10-26,4,1,10,1,0,5,1,2,0.52,0.5,0.88,0.0896,4,32,36,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-26,4,1,10,2,0,5,1,2,0.52,0.5,0.88,0.1045,4,15,19,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-26,4,1,10,3,0,5,1,2,0.52,0.5,0.88,0.1642,5,8,13,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-26,4,1,10,4,0,5,1,2,0.52,0.5,0.88,0.1642,1,4,5,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-26,4,1,10,5,0,5,1,2,0.52,0.5,0.88,0.1045,3,47,50,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-26,4,1,10,6,0,5,1,2,0.52,0.5,0.88,0.0896,2,142,144,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-26,4,1,10,7,0,5,1,2,0.52,0.5,0.88,0.1045,13,408,421,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-26,4,1,10,8,0,5,1,2,0.54,0.5152,0.88,0.1343,20,714,734,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-26,4,1,10,9,0,5,1,2,0.54,0.5152,0.88,0.1343,56,347,403,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-26,4,1,10,10,0,5,1,2,0.54,0.5152,0.88,0.1045,41,156,197,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-26,4,1,10,11,0,5,1,2,0.56,0.5303,0.78,0.1642,68,222,290,"(0.51, 0.608]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-10-26,4,1,10,12,0,5,1,2,0.58,0.5455,0.73,0.194,90,302,392,"(0.51, 0.608]","(0.7, 0.8]","(0.17, 0.255]",0
2012-10-26,4,1,10,13,0,5,1,2,0.58,0.5455,0.68,0.1343,77,260,337,"(0.51, 0.608]","(0.6, 0.7]","(0.0851, 0.17]",0
2012-10-26,4,1,10,14,0,5,1,2,0.6,0.6061,0.64,0.1343,99,252,351,"(0.51, 0.608]","(0.6, 0.7]","(0.0851, 0.17]",0
2012-10-26,4,1,10,15,0,5,1,2,0.62,0.6061,0.61,0.1045,142,306,448,"(0.608, 0.706]","(0.6, 0.7]","(0.0851, 0.17]",0
2012-10-26,4,1,10,16,0,5,1,2,0.58,0.5455,0.73,0.1642,137,445,582,"(0.51, 0.608]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-10-26,4,1,10,17,0,5,1,2,0.56,0.5303,0.76,0.194,125,692,817,"(0.51, 0.608]","(0.7, 0.8]","(0.17, 0.255]",0
2012-10-26,4,1,10,18,0,5,1,2,0.56,0.5303,0.78,0.1343,81,584,665,"(0.51, 0.608]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-10-26,4,1,10,19,0,5,1,2,0.54,0.5152,0.83,0.1642,72,399,471,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-26,4,1,10,20,0,5,1,2,0.54,0.5152,0.83,0.1642,40,271,311,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-26,4,1,10,21,0,5,1,2,0.54,0.5152,0.77,0.1343,40,252,292,"(0.51, 0.608]","(0.7, 0.8]","(0.0851, 0.17]",0
2012-10-26,4,1,10,22,0,5,1,2,0.52,0.5,0.83,0.1343,37,180,217,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-26,4,1,10,23,0,5,1,1,0.52,0.5,0.83,0.1642,19,159,178,"(0.51, 0.608]","(0.8, 0.9]","(0.0851, 0.17]",0
2012-10-27,4,1,10,0,0,6,0,1,0.5,0.4848,0.88,0.1343,10,132,142,"(0.412, 0.51]","(0.8, 0.9]","(0.0851, 0.17]",1
2012-10-27,4,1,10,1,0,6,0,2,0.5,0.4848,0.88,0.1343,23,123,146,"(0.412, 0.51]","(0.8, 0.9]","(0.0851, 0.17]",1
2012-10-27,4,1,10,2,0,6,0,2,0.5,0.4848,0.88,0.194,19,71,90,"(0.412, 0.51]","(0.8, 0.9]","(0.17, 0.255]",1
2012-10-27,4,1,10,3,0,6,0,1,0.5,0.4848,0.88,0.1642,5,21,26,"(0.412, 0.51]","(0.8, 0.9]","(0.0851, 0.17]",1
2012-10-27,4,1,10,4,0,6,0,2,0.5,0.4848,0.88,0.1642,1,12,13,"(0.412, 0.51]","(0.8, 0.9]","(0.0851, 0.17]",1
2012-10-27,4,1,10,5,0,6,0,2,0.5,0.4848,0.82,0.194,2,7,9,"(0.412, 0.51]","(0.8, 0.9]","(0.17, 0.255]",1
2012-10-27,4,1,10,6,0,6,0,2,0.5,0.4848,0.82,0.194,2,29,31,"(0.412, 0.51]","(0.8, 0.9]","(0.17, 0.255]",1
2012-10-27,4,1,10,7,0,6,0,1,0.48,0.4697,0.83,0.194,7,79,86,"(0.412, 0.51]","(0.8, 0.9]","(0.17, 0.255]",1
2012-10-27,4,1,10,8,0,6,0,1,0.5,0.4848,0.77,0.2537,26,187,213,"(0.412, 0.51]","(0.7, 0.8]","(0.17, 0.255]",1
2012-10-27,4,1,10,9,0,6,0,1,0.5,0.4848,0.77,0.2537,88,240,328,"(0.412, 0.51]","(0.7, 0.8]","(0.17, 0.255]",1
2012-10-27,4,1,10,10,0,6,0,1,0.54,0.5152,0.73,0.2836,165,314,479,"(0.51, 0.608]","(0.7, 0.8]","(0.255, 0.34]",1
2012-10-27,4,1,10,11,0,6,0,1,0.56,0.5303,0.64,0.2836,197,388,585,"(0.51, 0.608]","(0.6, 0.7]","(0.255, 0.34]",1
2012-10-27,4,1,10,12,0,6,0,1,0.6,0.6212,0.53,0.2537,264,404,668,"(0.51, 0.608]","(0.5, 0.6]","(0.17, 0.255]",1
2012-10-27,4,1,10,13,0,6,0,1,0.6,0.6212,0.43,0.2537,310,450,760,"(0.51, 0.608]","(0.4, 0.5]","(0.17, 0.255]",1
2012-10-27,4,1,10,14,0,6,0,1,0.6,0.6212,0.46,0.2537,325,425,750,"(0.51, 0.608]","(0.4, 0.5]","(0.17, 0.255]",1
2012-10-27,4,1,10,15,0,6,0,2,0.56,0.5303,0.6,0.2836,310,401,711,"(0.51, 0.608]","(0.5, 0.6]","(0.255, 0.34]",1
2012-10-27,4,1,10,16,0,6,0,2,0.56,0.5303,0.64,0.2836,257,355,612,"(0.51, 0.608]","(0.6, 0.7]","(0.255, 0.34]",1
2012-10-27,4,1,10,17,0,6,0,2,0.56,0.5303,0.64,0.2836,248,370,618,"(0.51, 0.608]","(0.6, 0.7]","(0.255, 0.34]",1
2012-10-27,4,1,10,18,0,6,0,2,0.56,0.5303,0.64,0.2836,138,318,456,"(0.51, 0.608]","(0.6, 0.7]","(0.255, 0.34]",1
2012-10-27,4,1,10,19,0,6,0,2,0.52,0.5,0.72,0.2239,67,233,300,"(0.51, 0.608]","(0.7, 0.8]","(0.17, 0.255]",1
2012-10-27,4,1,10,20,0,6,0,2,0.52,0.5,0.72,0.2239,58,238,296,"(0.51, 0.608]","(0.7, 0.8]","(0.17, 0.255]",1
2012-10-27,4,1,10,21,0,6,0,2,0.52,0.5,0.72,0.2239,49,160,209,"(0.51, 0.608]","(0.7, 0.8]","(0.17, 0.255]",1
2012-10-27,4,1,10,22,0,6,0,2,0.52,0.5,0.72,0.2537,41,116,157,"(0.51, 0.608]","(0.7, 0.8]","(0.17, 0.255]",1
2012-10-27,4,1,10,23,0,6,0,2,0.52,0.5,0.68,0.3881,31,136,167,"(0.51, 0.608]","(0.6, 0.7]","(0.34, 0.425]",1
2012-10-28,4,1,10,0,0,0,0,3,0.52,0.5,0.68,0.2985,20,97,117,"(0.51, 0.608]","(0.6, 0.7]","(0.255, 0.34]",1
2012-10-28,4,1,10,1,0,0,0,2,0.5,0.4848,0.72,0.2836,22,111,133,"(0.412, 0.51]","(0.7, 0.8]","(0.255, 0.34]",1
2012-10-28,4,1,10,2,0,0,0,2,0.5,0.4848,0.68,0.2985,17,99,116,"(0.412, 0.51]","(0.6, 0.7]","(0.255, 0.34]",1
2012-10-28,4,1,10,3,0,0,0,2,0.5,0.4848,0.63,0.3284,18,61,79,"(0.412, 0.51]","(0.6, 0.7]","(0.255, 0.34]",1
2012-10-28,4,1,10,4,0,0,0,2,0.5,0.4848,0.63,0.3582,1,19,20,"(0.412, 0.51]","(0.6, 0.7]","(0.34, 0.425]",1
